review_text,date,rating
I love it but how to game download,November 29 2016,5
Awesome Nice,November 29 2016,1
So Nice Thank You.,November 29 2016,5
PS Vita games. Can you play ps vita games on this app?,November 29 2016,4
"Have been waiting for it to support Galaxy S7. They say a fix is coming """"""""""""""""real soon"""""""""""""""". But have been waiting a year and still nothing...starting to think the developers have abandoned this software. Games will crash upon starting or if through a miracle you can start playing after 20 tries  it will crash in the middle of your playthrough...it gets boring waiting for a fix.""""",November 29 2016,1
It is nice so friends u wood like to play this game so dont play this game because it is only demo,November 29 2016,3
I ❤it 👌👌👌👌superb👌👌👌👌👌,November 29 2016,5
It is so boring I hate it,November 29 2016,5
H Hbb,November 29 2016,5
Ni Nnnn,November 29 2016,1
Loved it Useful...if u have a high end phone...nd idiots who say its boring....just buy a new smartphone.....i m impressed with this app...gued job guys...,November 29 2016,5
Favor plsss?.. Can you include some games inside in it.. Cause it so hard to install games on it.,November 29 2016,3
DL 1 Great!,November 29 2016,5
Have ISO but... I have an ISO file of a PSP game and for whatever reason I cannot for the life of me find the file anywhere when I launch the app. It's sitting in my downloads folder in my local file manager yet it doesn't seem to find or recognize it at all. I don't understand this app as I've tried using it multiple times in the past few years and never got it to work.,November 29 2016,2
Dont use BEWARE It takes too much data and doesnt recognises the roms I downloaded fix this,November 29 2016,1
Perfect for me I'm Playing games with this app very well.. It's perfect for me.. I love it...,November 29 2016,5
Ty If,November 29 2016,5
PPSSPP Pergi kat youtube belajar cara download game psp dh dpt main game ni ☜,November 29 2016,5
Ppsspp game App,November 29 2016,5
Help So how do you get the games for the emulator...iso file ore something different?,November 29 2016,3
Trying it.....Oh It is best. Thank u. Yo Ho.,November 29 2016,5
Useful,November 29 2016,4
Best emulator than other...Tamilan da Awesome app try it works well,November 29 2016,5
nic app for psps game,November 29 2016,3
Help! The sound is stuttering and some games won't work,November 29 2016,3
I love it 😍,November 29 2016,4
Why it stopped Why the app show unfortunatly it is stopped,November 29 2016,1
It s like a playstation,November 29 2016,5
Super,November 29 2016,5
WWE 2K17 WORKS Our latest game WWE 2k17 works,November 29 2016,5
Badiya time pass Bahut majedar hai me bilkul boring feel nahi karta,November 29 2016,4
Gi G,November 29 2016,1
Great I am really thinking of buying psp but when i hear about this from my friend my mood changes its a very good emulator,November 29 2016,5
Sonu Hi...,November 29 2016,1
QUESTION IS will ps2 game work in it,November 29 2016,5
Waheguru Satnam,November 29 2016,5
Best Tell me a game that can play on it,November 29 2016,5
So Much Game Lag I can't even play the game,November 29 2016,3
Good app 2k game free,November 29 2016,5
Best emulater but this apk wants update,November 29 2016,5
Good Good,November 29 2016,5
Get heh Bsbdb,November 29 2016,3
Wight Boxes When Using Non Buffer Reading Mod. Got Wight Boxes All Over The Screen In Non Buffer Mod Please Fix It.,November 29 2016,2
To bad every game download for it says not a psp game,November 29 2016,1
I like this game This is the best game that I played in my life,November 29 2016,5
good its not better but good,November 29 2016,1
I loved it,November 29 2016,5
Lier Super lier noob,November 29 2016,1
Good apps par mujhe igi 2 game mobile me chahiye h.,November 29 2016,4
God of war Good emuparadise,November 29 2016,1
Best boleh download ape saja yg kamu nk Rugi spe yg x download,November 28 2016,5
Good But Cannot Multiplayer Before update me and my friend always play multiplayer game...but now after update we can't multiplayer again,November 28 2016,4
good  perfect yes,November 28 2016,5
Its not working properly When I wanted to save the game its not saving plzz help other wise I have given 5 Star,November 28 2016,2
I love this app,November 28 2016,5
Taiii,November 28 2016,5
I love it,November 28 2016,5
Can you make ps2 emulater,November 28 2016,5
Usman khan Ppsspp,November 28 2016,5
Amesig,November 28 2016,5
Kind of like getting my own PSP for free It's great enough that you could get real games that were on there like GTA but I don't know what kind it is well I mean as good graphics of GTA and everything so I have a good compliment right,November 28 2016,5
Dbz missing,November 28 2016,3
I fixed the lag!!! Now sir i do understand psp is hard to emulate but u should share this with people in the new update because i can play all game perfect and nothing glitches i also would like ask about and other emulators u have plans on plz respond hope u get to this 💎👍☺,November 28 2016,5
YEE,November 28 2016,5
nice,November 28 2016,5
2k14 not working Wwe 2k14 is not working pls help me .......,November 28 2016,3
Almost perfect Love this emulator. I just hope those dumbf*cks who download pirated versions of ppsspp gold shove their cheapskate wannabe phones up the asses,November 28 2016,5
How to use it?,November 28 2016,3
Hi,November 28 2016,5
Downloads Make it to where you don't need a computer to download games like the rest of the emulators,November 28 2016,1
Akash bawa Gud got the ps3 on playstore,November 28 2016,4
Cant play games I cant play the game 😟,November 28 2016,3
#The psp is good but how to down load games in ppsspp Gagagagagagagagag laggers,November 28 2016,5
Coolest thing ever😁😁😁😁😁😁,November 28 2016,5
The best thing that ever happen on Android 👌 just had difficulties with getting other games,November 28 2016,4
Good app but please make it more better Some games lags . so please fix the game lagging problem,November 28 2016,4
meh the app is not showing on my permission access. am using lg v10,November 28 2016,1
Wow,November 28 2016,5
Good I love the app but after uninstalling the app it didn't install,November 28 2016,5
Nice Best,November 28 2016,5
Guys??? Can u give me a site that i can download games on this emulator? Please? 🙏😅,November 28 2016,5
Good Works well,November 28 2016,4
Only for iphone Not work to androied,November 28 2016,1
Good Very good,November 28 2016,5
love it,November 28 2016,5
It will work On 2 GB ram,November 28 2016,5
Who make this app what is this,November 28 2016,4
Best Best,November 28 2016,5
Only one Only one he is working in my mobile,November 28 2016,5
Love it Super!,November 28 2016,5
Wow This my favourite app I liked,November 28 2016,5
This is my happy game,November 28 2016,4
Like it,November 28 2016,5
Beta logo apni PSP ka setting change karoge tho hai speed se chalega Go and check it on YouTube how to make PSP work faster,November 28 2016,5
Hi  Tristan milcetich you first have to download the PSP ROM and then extract it using es explorer and u can find the game on this ppsspp app.,November 28 2016,5
Awesome Good PSP emulator,November 28 2016,5
Aaaaa Ghgggg,November 28 2016,5
Solid effort Powered up the nostalgia,November 28 2016,4
So cool,November 28 2016,5
Wowwwwwww Love it,November 28 2016,5
its nice i like to play dragon ball z in it,November 27 2016,4
I only played disgaea 2 on it but it works great after turning on frames kipping  this is awesome.,November 27 2016,4
Help ! I Downloaded GOD OF WAR and Then...Now I Dont know How To Copy in !,November 27 2016,5
Awsome apk This is a Best Apk from game lovers😍😍😍,November 27 2016,5
Good,November 27 2016,2
I like it Graphics are dope But the problem is the sound it glitches its not accurate please can you fix the sound otherwise nice emulator,November 27 2016,4
Bad af,November 27 2016,1
Tout simplement incroyable ! On a vu des emulateurs DS  PS2  GameCube  mais PSP stable c'était introuvable... Et là on nous sort un truc qui arrive à faire tourner pleins de jeux commerciaux (je fais tourner WipeOut Pulse sur mon SIII)  sur PC  iOS  Android et même BlackBerry ! Des mises à jour régulières qui améliorent vraiment le programme à chaque fois... Un très grand bravo au développeurs ! Je ne met pas 5 étoiles car l'émulation est encore loin d'être parfaite  mais je sais que cela va s'améliorer ! BRAVO !,November 27 2016,5
I have problem on battle scenes.. it is so lag on my zen max 3 .. around game speed of 23... :(,November 27 2016,3
I'll Just Give It What It's Worth: So yeah the best thing coming close to a real actual PsP Or Vita I suppose..LoL But really at least that's that with it being a phone console Simulator.😐😌:,November 27 2016,5
Help!!! Tomb raider anniversary isn't running well... any tips?,November 27 2016,4
HELP I downloaded Spider-Man Web of Shadows it started up but the screen is black I can't play it I tried pressing start it didn't work.,November 27 2016,1
Lit Good,November 27 2016,5
i ask this how to download my favorite games on this app ??,November 27 2016,5
HTC now The games work but after installing about 2 games ppsspp is laggy af for my HTC DESIRE 530,November 27 2016,3
Awesome Best app out,November 27 2016,5
Xxxx,November 27 2016,5
I does support Lenovo s650 When I open it the will blank .plz fix it I will review 5 star,November 27 2016,1
Download the M boy pro version it's good I have played it,November 27 2016,3
Aryan Gandu not good,November 27 2016,1
I.am reyan nice app gaming good,November 27 2016,4
zakir,November 27 2016,4
Best PSP Emulator... But I faced some problem... I cant run Persona 2 Innocent Sin Undub and Monster Hunter 3rd HD... also faced some fps problem with Persona 1 during intro and dungeon and sometimes in battle... Hopefully... this will be fixed soon...,November 27 2016,3
4 stars only App is good but lags the game...,November 27 2016,4
I like it But i cant download games on psp emulatar please give some link to download game like dragonball or wwe2k 2015,November 27 2016,5
How to add games I don't know how to get games,November 27 2016,4
Good Excellent  love it u also start playing,November 27 2016,5
Nice Nice,November 27 2016,5
Best emulator in the world What a emulator best emulator speechless,November 27 2016,5
It does not work don't wast your space Hjk,November 27 2016,1
Good food good Good,November 27 2016,5
It dosent work Wen I want to play a game it crashes,November 27 2016,1
Best eveeeeeerrr,November 27 2016,5
It is very useful in PSP games It is very butiful,November 27 2016,5
We're did u get the games,November 27 2016,2
Tushar It s amazing,November 27 2016,5
Awesome,November 27 2016,5
It work's perfectly,November 27 2016,5
That is good but not so good,November 27 2016,5
Best emulator,November 27 2016,5
Anuj patra I love PSP game,November 27 2016,5
Its good and awesomely I like it,November 27 2016,5
It exit when playing pea 2016 When I'm playing as manager it exit but I love it,November 27 2016,5
It dont download gamrs,November 27 2016,3
Rohit Partap,November 27 2016,5
Don't know How to play metal gear solid 2 and 3 please tell me how to add these games in psp emulator,November 27 2016,4
I Love it,November 27 2016,5
Slow I should give it five star but this aap make all game slow so pls I m requesting to cure it...,November 27 2016,3
The king Wow its a good for the game of psp,November 27 2016,5
Ebro Love it,November 27 2016,5
Liked Aksh,November 27 2016,1
Best emulator I have used many emulators but this is the best...... recommend it to PSP games lover,November 27 2016,5
Coooooool,November 27 2016,5
Not working Everytime I download something it's not working,November 27 2016,5
Nice it takes one minute to download,November 27 2016,5
Yessss Fantastique,November 27 2016,5
But I like For me WWE all Stars is not coming fix the problem,November 27 2016,5
I love games,November 27 2016,4
Yfegddfhvrttigdssdfhiddghufddcidcvddguytffcvg SIX MONTHS. THE COMMENTS FOR YOUR FACE. THE COMMENTS FOR YOUR,November 27 2016,5
Thanks you HTC DESIRE 630G,November 27 2016,5
Perfect This is bloody perfect. Works as intended.,November 27 2016,5
How to get the games It ok just no games,November 27 2016,3
Batman Krokrok,November 27 2016,5
Osm Love it,November 27 2016,5
Thanks dude but update new version Best game in the world,November 26 2016,5
I love it I wish I have play wwe svr11 and I got it,November 26 2016,5
Great app but... I'm having trouble with the sound quality on all the games I play on it and also the graphics for star wars the force unleashed is horrible there is literally no map its just blackness and Darth Vader walking towards storm troopers so if there is any special way to set this emulator up to get optimal performance out of it it would be greatly appreciated,November 26 2016,3
Good I like this app but ppsspp gold is not free,November 26 2016,5
Really good But can you please let us play spider man 3 on it beacause it keeps saying that it doesent work and shuts down the app. Thanks keep up the cool worck👍,November 26 2016,5
Aman Aman,November 26 2016,5
Awesome app I totally love this app its great.... The only thing I want is a PlayStation emulator,November 26 2016,5
Samsung galaxy tab 2 Gtp3100 In assassins creed bloodlines its colors keep changing randomly for no reason. I cant play the game now and it had got stuck in one point of the story. But dbz shin budokai 2 works super fast.,November 26 2016,5
Amazing! It has the best graphics than any other emulator,November 26 2016,5
Good,November 26 2016,5
This is the best app in google play store The app has HD quality and features,November 26 2016,5
Sound is terrible I tried playing Gods of war on my OnePlus 3 using this emulator the graphics is ok (fps is a bit low) and the sound is terrible.,November 26 2016,3
best,November 26 2016,5
Wow,November 26 2016,2
I like this app very much because I can play any game in it,November 26 2016,5
Download a game How to download a game?,November 26 2016,5
Vijay Jaiswal,November 26 2016,5
Waw Suppe,November 26 2016,5
Super,November 26 2016,4
Good but too demanding You will need a VERY powerful device to run this smoothly. You can change all the settings you want  but it won't matter,November 26 2016,3
Not played yet I am giving 4 star because every body are giving it 4 and 5 stars so if i disliked this game then i will not give it 4 stars,November 26 2016,4
Great! work like it's supposed to do. it's awesome we can play any PSP game you want but some of the PSP games are freaking huge so i only got one game why are u reading this go get u a game and play!,November 26 2016,5
Love it Improvement add wwe 2k 17,November 26 2016,5
I like this game. Tekken! 😍😍 I love this game. And my favorite character is hwoarang,November 26 2016,5
Bad app No games were playing eg wwe imortals,November 26 2016,5
Best app I download Ben 10 protector of the earth,November 26 2016,4
Very nice,November 26 2016,4
it's incredible game emulator good game,November 26 2016,5
"Kini! In Davao  kini means """"""""""""""""THIS!""""""""""""""""""""",November 26 2016,5
Very good,November 26 2016,5
Ubaid Malik,November 26 2016,5
Confused How to get a game?,November 26 2016,2
Good The best PSP emulator,November 26 2016,5
Grievous Undisturbed,November 26 2016,5
Download for wwe 2 k 14 Bteee but ls,November 26 2016,4
No how How do you download games,November 26 2016,1
How do you download games!?! Please tell me how to get games I tried Emuparadise.me and PPSSPP games site I will give it a four stars.,November 26 2016,4
Lag and force closes I've tried to play Metal Gear Solid: Peace Walker  adjusting the settings to get it to work but still lagged a lot so I gave up and began to play for a couple of minutes until I reach a cutscene that was a quick time event  all of a sudden it force close the app. I played that scene multiple times  still the same results. Please Fix!!! &gt;&lt;,November 26 2016,2
Good Ilove it,November 26 2016,5
the best emulator,November 26 2016,5
It's awesome So awesome,November 26 2016,5
Best Best in the world,November 26 2016,5
Great psp emulator Keep in mind you need a phone that a can run it like the reason it is so slow for some people is because of there phone not the emulator my Samsung Galaxy s7 runs this emulator great. Also the one plus 2 would run it amazing because of the extra ram you have to keep that in mind while downloading this emulator it is great and the creator put alot of time into it and I thank him for it,November 26 2016,5
Download Any amount of games,November 26 2016,5
Sanket Dddd,November 26 2016,2
Cool Best app to play PSP games on Android,November 26 2016,5
Good Good,November 26 2016,3
Slow emulation Make it compatible or low end android devices but adding options to reduce graphic quality and increase frame rate per second.,November 26 2016,1
Super,November 26 2016,3
Very good Wow,November 26 2016,5
Good but not nice Because some games not working for tabs,November 26 2016,5
Good Good,November 26 2016,5
Ppsspp amazing app Great service this app easy and good using app install right now,November 26 2016,5
Very good app,November 26 2016,5
OK App is good but the games are a bit slow,November 26 2016,4
Hot app,November 26 2016,3
Super,November 26 2016,5
Use? How to use this app,November 26 2016,3
Cool Graphics is better than the main psp,November 26 2016,4
Trash I downloaded a ROM from all links and says connection failed,November 26 2016,1
Finominal Best to have,November 26 2016,5
Loved it,November 26 2016,5
? How to get L 2 R2 and sound is too Bad,November 26 2016,3
Titi Ggggg,November 26 2016,5
Do you have any idea how to fix the audio,November 26 2016,3
whow love it,November 26 2016,5
The nice app i have play god of war and tekken 6 an wwe 2k 17 great app,November 26 2016,5
Very good Better than the gold one.,November 25 2016,5
I like it it works properly,November 25 2016,5
ppsspp thanks,November 25 2016,5
Liked it,November 25 2016,4
Nanda geo,November 25 2016,5
"Seems as if the recent update made the emu laggy... and that warning power save mode message appearing is so weird I'm NOT in that mode! Why does it say """"""""""""""""warning battery mode is ON""""""""""""""""? My device isn't on that mode. On top of that  the games I have now lag and flicker annoyingly even with the same settings I've always had since the last version. Not a reliable alternative to just bringing my real psp to play games  time to switch back to playing in the real one instead on my tablet too with this app. Please fix it to work good as it always did back in your previous version  I'd be happy to rate this 5 stars again once the warning message and lagging stops... :/""""",November 25 2016,1
Supeb Mast nice fantastic fabulous gorgeous,November 25 2016,5
It is very fabulous Very good graphics,November 25 2016,5
..... Hello Me,November 25 2016,3
This is awesome PSP emulator,November 25 2016,5
Aniket,November 25 2016,5
A haaaaaa,November 25 2016,5
My brother loves playing Dragonball u can download stuff on 4shared,November 25 2016,5
Nice Very good,November 25 2016,5
Aditya raj very nice,November 25 2016,5
How to down files????,November 25 2016,5
Awesome men Wow great game,November 25 2016,5
Majoro Lebesi,November 25 2016,5
To much lag fix the lag that's the only problem rn,November 25 2016,2
The bast Is good,November 25 2016,4
Best app Very great app,November 25 2016,2
Awesome Its cool and works like a PSP.also its not slow your phone or whatever you play on is slow,November 25 2016,5
Best game emulator Am playing it with PES 2016 so far so good,November 25 2016,5
Ok  it only corrupted on of my save game files this time. Sorta relieved that it didn't corrupt 3 this time,November 25 2016,3
THE BEST works great,November 25 2016,5
Ok Much better,November 25 2016,3
Brilliant game Good game with Nice features,November 25 2016,5
nice very nice app good working,November 25 2016,5
Great way to game It makes it so muck fun to play GTA vice city and play all kinds of games .,November 25 2016,3
Simply love it It is best but u can give gold for free,November 25 2016,5
AMYOLI,November 25 2016,5
To good,November 25 2016,5
Great Loved app geeat time paaser,November 25 2016,5
I play wwr2k17 Wwe 2k17 on android hhhhhhhhhho so sweet,November 25 2016,5
very good emulator for android bhot hi acha emulator hy i like it & feture in create a ps vita emulator for android,November 25 2016,5
Its also work and very preparation to another games..,November 25 2016,5
It's not working,November 25 2016,1
I like,November 25 2016,3
The app is working fine with obscure the aftermath and gta vcs and metal gear solid portable ops and plus and peace walker. I love it.,November 25 2016,5
Is it supports on all Android mobile s,November 25 2016,1
Loved it So good,November 25 2016,5
Ashfak Super games I n ppsspp,November 25 2016,5
Nice Very good,November 25 2016,4
Great heart Thanks for providing us with this amazing emulator. You are great.... thank you,November 25 2016,5
Vatsal,November 25 2016,1
PPSSPP Now  I can play PSP games on my android device clearly... Thanks PPSSPP,November 25 2016,5
Ishaq Shaikh ali Ishaq,November 25 2016,1
good good,November 25 2016,5
Gd Vry gd,November 25 2016,5
Crashed in Samsung Galaxy tab Plzz fix and I will update fasttt.,November 25 2016,5
Abir Abir,November 25 2016,5
Sainath Suuuuuuperb,November 25 2016,5
Bingung Caara makenya gimana,November 25 2016,5
Best emulator This app is very awesome and this is useful to play games,November 25 2016,5
Good luck,November 25 2016,5
???????? What's the setting for this version plz......help me...,November 25 2016,1
Good app,November 25 2016,4
Cant be installed,November 25 2016,1
Best emulator It is a one of the best emulator i had ever played,November 25 2016,5
XxDENVERxX Is not work my ppsspp,November 25 2016,1
OK Useful BUT can You download gta in here? and minecraft as well?,November 25 2016,3
Khan,November 25 2016,5
Sharma Like,November 25 2016,3
Working Its working but not good.i dont know why its hang my device and the game is also hang,November 25 2016,2
Awesome emulator ever for psp Doesnt play some games crashes sometimes. GTA liberty city is lagging improvement needed.,November 25 2016,4
Nice Good,November 24 2016,2
Good Nice I'm impressed by This app but how to get games?,November 24 2016,4
Too much Lag after latest update I was able to play Smackdown vs Raw 2011 smoothly without any lag on previous version.. Now i can only reach the menu .. The game hangs after the match starts.. Please please please fix this.. This is my daily game..,November 24 2016,3
Rude Ud,November 24 2016,1
Sound quality is bad I have a ZenFone 3 4GB and both the speed and sound is awful. Especially the sound. Very poor emulation or just optimization.,November 24 2016,2
Kingmandi Sweet,November 24 2016,5
Please fix the lag!,November 24 2016,3
Eh di wow Eh di nice,November 24 2016,5
Pratham Very official app of the world,November 24 2016,4
"Can't even load file every time I try to play a game it will say """"""""""""""""can't read file try again""""""""""""""""it is the worst emulator in the history of emulators and if you agree leave a thumb's up and reply""""",November 24 2016,1
Up You throw it,November 24 2016,5
Awesome but.... This emulator very cool and awesome  but if can play PSX game too  it would be great emulator in the world!!! I know PSX emulator already in Play Store  but I more comfortable with PPSSPP emulator. So if developer can update this feature I really appreciate it. Thanks for hearing my suggestion.,November 24 2016,5
Best Fantastic,November 24 2016,5
nicee great for gamers,November 24 2016,4
Great I mostly play the dbz games on it and it's great,November 24 2016,5
Nice app,November 24 2016,4
Amazing,November 24 2016,5
Too laggy Games like GTA lag too much. Can't find any good settings either,November 24 2016,1
I love it but... There's one game that I want to download but I don't know how,November 24 2016,5
Simeon Sam,November 24 2016,1
I hate it I got a PSP game it did not work it say it's not a PSP game,November 24 2016,1
Hate it It crashes all the time but you say you made improvement,November 24 2016,1
Graphics Graphics are not good............,November 24 2016,2
BEST 💟💟💟💟💟💟💟💟💟💟💟 👌👍👌👍👌👍👌👍👌👍👌,November 24 2016,5
not working it opens wwe vs smackdown 2011 once and when returns it say unfortunately stopped plz help,November 24 2016,2
Loved it Owsm app,November 24 2016,5
When I dowmload the game. The game become lag and please update ppspp,November 24 2016,3
Great app VERY impressive emulator. My biggest complaint is not being able to save in little big planet. And man  metal of honor heroes and heroes 2 is so laggy on my galaxy note 2. Must need a real beast of a phone to run most games... Also some games have just a black screen with sound.,November 24 2016,4
Update sucks After the update I could not play anymore the emulator just won't let me chose any game at all.,November 24 2016,1
So good Fun,November 24 2016,5
After install it those not work,November 24 2016,1
How to download game I typed in google it is saying error so bad,November 24 2016,1
Slow,November 24 2016,1
Best Emulator is best,November 24 2016,5
Ppsspp This is very good we also play every game that we want,November 24 2016,1
NOT GETTING GAMES I am not getting games on the game.if you can help me plz help me and say how to get games,November 24 2016,1
nothing like this best game graphics also good,November 24 2016,5
Vg Vg,November 24 2016,5
NYC !! App But How Can I Get Tekken 6 For it How How !! Please Tell Me How Any One !! I Don't Understand How To Do This!!!,November 24 2016,5
Better It support easily,November 24 2016,4
Chuck NORRIS Approves 👍,November 24 2016,5
super slow not do anything i recomand epsxe and use psp bios,November 24 2016,1
Great App Best PSP emulator. It really works well  I'm glad I can still play some psp games in phone. :D ☆☆☆☆☆,November 24 2016,5
Some games cant be read Bakugan defenders of the core wont read,November 24 2016,5
Best thing ever This is a must get thing on ur phone,November 24 2016,5
love,November 24 2016,5
Garv It is best emulator but it can work slow,November 24 2016,2
Good I like it,November 24 2016,5
Too many lines Can you just take out this stupid texture filtering it bothers my screen in dragon ball shin budokai.,November 24 2016,2
It's good The only problem is that the games run really slow............ Plzzzzz fix that,November 24 2016,4
Put more games,November 24 2016,5
Bor hai bekar,November 24 2016,1
Why!!! Ppsspp just keep crashing when I am playing pes fix it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! WTF???!!!!,November 24 2016,4
Very good app Very good nice,November 24 2016,5
I Like,November 24 2016,1
Ppsspp Review,November 23 2016,2
Cool Cool,November 23 2016,5
I loveeeèeeeeeeee it This game,November 23 2016,5
Useful,November 23 2016,4
Jotko,November 23 2016,5
Getting better Just improve so all device can play any game well... Love this app. In payday i will buy gold.,November 23 2016,5
If I get any options to givr 0 start I will do that stupid ppsspp ever It always forced stop. Do not install it try another one.,November 23 2016,1
Aas WWE,November 23 2016,5
Love it,November 23 2016,5
Ishaan Best app I can download 2k17 for free,November 23 2016,5
Nice app no any games and you download and see very best games guys,November 23 2016,5
Good,November 23 2016,4
Lag on s5 What the fk.,November 23 2016,3
How does download the game file please reply,November 23 2016,1
WTF I can't see any thing it is just black only some part it appears,November 23 2016,1
Best psp emulator so far I want the pspp gold but I recently bought a ds emulator. I'm planning on buying pspp gold soon when I save up,November 23 2016,5
Nice apps,November 23 2016,5
Always loved this app and always will Thanks for the awesome emulator guys,November 23 2016,5
Ppsspp I like it,November 23 2016,4
Loved it,November 23 2016,5
It works for android and windows xp It works  the catch....... is the iso files  its hard to find them  but it does work  the files have to be iso or CSO to work,November 23 2016,5
Puke Bakit ganon yung puke niyo,November 23 2016,5
Still Need To Work on the WLAN Mode But Cool,November 23 2016,3
Bad graphics,November 23 2016,1
Nise,November 23 2016,5
Good Nice emulator,November 23 2016,4
The worst thing I ever seen in my life Its to slow . And I think it is slower than a snail. I hate it so bad that I even deleted the game file . The worst app in the world,November 23 2016,1
Ppsspp Alex Smith,November 23 2016,5
I dont know how to download any game like Teeken6 Please help me download games like tekken 6... (please),November 23 2016,1
It's good I wish sum games would run alittle faster because seeing how sum games run like crash of the titans & tekken 6 & etc but hopefully they let out a really good update next time & fix these games and make them run smoothly for android.,November 23 2016,2
A Little Laggy Pls fix that lagging problem,November 23 2016,3
It is so beautiful,November 23 2016,4
Best Its really amazing app,November 23 2016,5
Worst game Worst app ever,November 23 2016,1
Beautiful game but I cant play the games on the screen,November 23 2016,5
Best emulator Very superb but I have downloaded dbz sb2 in first time it works but I have downloaded it 2nd time it doesn't work,November 23 2016,5
How can i download game for this app?,November 23 2016,2
Too slow Whenever any game i am playing it is too slow,November 23 2016,1
Crashes It always crash when i start NBA 2K12. I haven't had a glimpse of the bootup. Please fix it as soon as possible.,November 23 2016,1
Black scree crash Pls fix it!!,November 23 2016,1
Very bad It is so redicilous,November 23 2016,1
Very good guys Love this app,November 23 2016,5
Very nice Help me fix its lagy,November 23 2016,5
Awsome That awsome i am feeling happy . I specialy thanks to company for making this app,November 23 2016,5
Sound is good God Of War(Ghost Of Sparta) graphics 95℅speed but volume Flickr. Plz keep ur hard work for this app.,November 23 2016,4
Haha I love this app,November 23 2016,5
~so cool~ Yo guys this is so cool I'll app ever,November 23 2016,4
Pls fix the problem for god eater 2 v1.40 The game keep stuck once i go play mission all setting i did its still the same problem i hope u guys can fix it for me cuz i want to play the game new episode,November 23 2016,5
Tere maa kchud Bhosadoke,November 23 2016,3
love it.. plz tell me from where i can download games for this emulator,November 22 2016,5
No bad,November 22 2016,4
քʟaʏ stօʀɛ ʟօʋɛɖ ɨt,November 22 2016,5
How to use,November 22 2016,5
Awasom Hit,November 22 2016,5
Best Emulater king,November 22 2016,5
Useful,November 22 2016,5
Nice I loved it,November 22 2016,5
Lover it,November 22 2016,5
Very good,November 22 2016,5
The WWE Raw vs smackdown lags only in vivo v3 Good  .... But fixed the problem of vivo v3,November 22 2016,2
Like Its ok,November 22 2016,4
How to download games on ppsspp,November 22 2016,5
Monster Hunter help MHFU is really smooth on this emu. But somehow it only shows black screen after choosing character in MHP3. After that intro movie  my life is crushed by that crash. Please help sir!,November 22 2016,4
Very nice game,November 22 2016,4
Awesome! Loved it really cool thx for making this!,November 22 2016,5
Awesome Emulator,November 22 2016,5
Cara download gamenya gimana? Bantu saya,November 22 2016,5
The emulator itself is perfect  which is why it's so disappointing that the developer would sabotage it's own emulator. They decided it was a good idea to map the back button to BOTH the savestate menu as well as a savestate button. This means that when you go back to load a previous savestate  it is overwritten by the same button that lets you visit that menu. Truly a shame  hopefully a competent dev will pick up these broken pieces and make something half-decent.,November 22 2016,1
ok,November 22 2016,1
Suuuuuuuuuu..,November 22 2016,5
Still not perfect Most of the games are running smoothly but some games are still not functioning like God of war ghosts of Sparta and chains of olympus..otherwise the best emulator,November 22 2016,5
Play You can play Playstation games on in,November 22 2016,5
Audio problem Can someone tell me how to fix the audio problem coz whenever i play dragon ball shin budoken and enter a battle the sound is laggy like it stuters its like choppy not clear its like scrambled can someone tell me how to fix the problem,November 22 2016,5
Fast Memory Bug When i Turn off fast memory it goes black screen help me,November 22 2016,3
The best time in your company to be The games on this email in my case the first of my friends to be honest I can get to know about a year now that I'm a big and the rest and a big and I don't hamesa the same time in your case of the individual named after I have attached the updated the first one or two of them is the one think th ine those of my life with you about this opportunity for you are doing great and the kids are in a way that we have had some other people to get to it as well I am looking at it was the only reason the first of our,November 22 2016,5
Good,November 22 2016,5
Hate. It i. Download it Two. Times but. Not. Download. it.,November 22 2016,1
The are not showing all the games like emuparadise,November 22 2016,5
Like It,November 22 2016,4
Poobathi iBS,November 22 2016,5
Wonderful apk,November 22 2016,5
Best,November 22 2016,5
I love this app It is nice app used it,November 22 2016,5
Wow An amazing app but could not find some games,November 22 2016,3
It throwed away my sad !!!! I liked it very much.,November 22 2016,5
Totoo Vcfccdgdzxffdfrxxgtdcuhgd add glad shaping boy bug her,November 22 2016,5
Why with sound? I think it should be better if this app will fix...please help me...Why with WWE 2011??? Fix it..,November 22 2016,5
Ghatiya,November 22 2016,1
Burhan malik Nice PSP emulator,November 22 2016,5
How to download How to download games like nba or dragon ball pls help me pls tell me!!!,November 22 2016,1
Good game,November 22 2016,5
Cool emulator,November 22 2016,3
thank u thank u for developing this great emulator！,November 22 2016,5
AWESOME People who say that this game is slow or boring its not that the game is slow its because the phone is slow and they are just boring people -_-,November 22 2016,5
Black screen It keeps showing a black screen please help out or fix the problem,November 22 2016,1
Cool,November 21 2016,5
It crashes Crashes when I try to launch tekken 6 says an error occurred,November 21 2016,3
Niceee,November 21 2016,5
Cool Addictive game,November 21 2016,5
Very good aaps,November 21 2016,5
Hllllllll,November 21 2016,5
F5,November 21 2016,5
Great app,November 21 2016,5
good but stell need more Some game need be fast,November 21 2016,5
Ljh,November 21 2016,5
Perfect,November 21 2016,5
How do you use it? I like the game from the picture but I don't know how to use it. Please help me!,November 21 2016,3
AMAZING! Works flawlessly! Bought back so many good memories. Only issue is a bit of audio lag,November 21 2016,5
God G,November 21 2016,5
