review_text,date,rating
Kir,December 31 2016,5
Nice I really like it,December 31 2016,5
Loved this app... Its very useful.. And very helpful,December 31 2016,5
Good,December 31 2016,4
Best This is the best instant messaging app with loads of features.,December 31 2016,5
khobe,December 31 2016,5
great,December 31 2016,5
Kea,December 31 2016,5
Add voice and video calls please The only thing that telegram need to add and then it will be more than perfect !,December 31 2016,5
Excellent Wow app,December 31 2016,5
Eh. My trade union has our group chat on it. Wouldn't have downloaded it otherwise. Well  maybe it's advantage is that its own group chat can take more people than Whatsapp's.,December 31 2016,3
Badge counters are not working for Huawei P9 - else  loving it,December 31 2016,5
Best app Loke and option is very best,December 31 2016,5
very usefully,December 31 2016,5
Lg g4 Loving it. It offers many things which whatsapp dosnt.. And the improvements every now and then make it even sweet,December 31 2016,5
nicee👌,December 31 2016,4
Option to hide chats. I know you could delete them  but I don't want to remove the chat log for good measures. This is a big deal for people like me who wants privacy on their phone. Could you please add or at least explained why we can't have this feature? Thanks!,December 31 2016,5
good,December 31 2016,4
Indian app DHANYAVAAD MODIJI HAMARE BHARAT KO AAPNE SUDHARNE KE LIYE ITNA KUCH KIYA,December 31 2016,5
India Love u,December 31 2016,5
Contenido HTML en los chats Agreguen estilos y elementos HTML a los chats y está para las 5 estrellas,December 31 2016,4
K10 In this update U can pin chats thats awsome,December 31 2016,5
Dear developers  please read and respond my email. My phone: LG G Pro Lite (D686). When I open my phonebook  I realise that all of my contact list have been changed to Telegram number only  and I don't like that because when I want to use Whatsapp  I cannot search any contact list. I also cannot even make a phone call because all of my contact were just like dissapear (because they've become Telegram number only). So  what I do is that I uninstall Telegram. But then  ALL OF MY CONTACT LIST IS GONE. I literally have no contact in my phonebook  like it's new.,December 31 2016,3
Dex It's really really really really awesome in each and every way. Perfection 😚,December 31 2016,5
Nice Good,December 31 2016,5
Best Messenger In The World I See That :|,December 31 2016,5
vry slow..... connect are very slow.....plz speed up.....this apps,December 31 2016,3
Must upgrade all things That!,December 31 2016,3
so easy and fast,December 31 2016,5
very good very useful,December 31 2016,4
Perfect,December 31 2016,5
It is a best,December 31 2016,5
Us,December 31 2016,1
Radife,December 31 2016,5
Fairly Good The light weight makes it a better option in the competition of messengers. Nice work  looking forward to new development.,December 31 2016,4
Report Ben reportum bene 10 Sticker göndere bilirmisiniz @turk_oglu,December 31 2016,3
Love you Superb,December 31 2016,5
Only missing make to voice calling Telegram app have all the feature only missing make to voice calling But telegram said that we are enable if we see significent demend in the future   But Today all telegram users are told to telegram team now you should be enable voice calling feature beacuse it is must need to everyone i hope you understand and Give new year gift with release voice calling,December 31 2016,1
Santharaj Dios,December 31 2016,5
Best,December 31 2016,5
Nice,December 31 2016,4
Very good App,December 31 2016,5
it okay,December 31 2016,5
Waste No use just like the watsapp,December 31 2016,5
Why?? This app has not been updated for a long time . I want to know why?,December 31 2016,3
limit contacts for send multimedia Please add an option to limit some contacts for receive multimedia files from them. لطفا گزینه‌ای ایجاد کنید تا برخی مخاطبین رو محدود کنیم تا نتونن برای ما عکس و فیلم بفرستن. اگر کسی با من موافقه نظرمو لایک کنه لطفا.,December 31 2016,5
Good Simple and good I like it,December 31 2016,5
Best messaging,December 31 2016,5
Very fast,December 31 2016,4
Why Why is slow while opening pictures,December 31 2016,3
Telegram Wilsongarden,December 31 2016,5
Quite good,December 31 2016,4
Good Speechless 👌,December 31 2016,5
Fantastic Lovely one,December 31 2016,5
Instagram account I am using an aplet that post insta photo. I used an account profile to test it. But now i wish i could logout to make login with my real profile. How can i reset it? Ps: my english sucks,December 31 2016,5
vijay art,December 31 2016,5
Loved it Best one,December 30 2016,5
Telegram This app is very useful,December 30 2016,4
Siva Shankar SK.INTERIOR,December 30 2016,5
Very good app Reinstalling after deleting also u will not loose old conversations,December 30 2016,5
Lov Tc cul,December 30 2016,5
Its just awesome This app the best social media app it has many features plus no bug and very fast messaging,December 30 2016,5
Extremely secure and so Fast blazingly more than others... Needs voice calling and read reciepts like WhatsApp,December 30 2016,5
Please add call system Please add voice call option.,December 30 2016,3
Samsung galaxy S7 i cant send voice massage,December 30 2016,1
Please introduce Timeline,December 30 2016,4
Lovely Good,December 30 2016,5
Very nice Super,December 30 2016,5
Iswan,December 30 2016,5
Good msging app,December 30 2016,5
Love it,December 30 2016,5
Fantastic... Telegram is the most fantastic connecting software I've ever used  it has some shortages  though.,December 30 2016,5
Omg I havent this since Whatsapp got shut down,December 30 2016,5
Not Indian app You can search about it on google,December 30 2016,1
Very useful,December 30 2016,5
BIRU******* I love this application,December 30 2016,5
Loved it This is very popular app... every Indian Plz use this app...,December 30 2016,5
Need help with new version After last two updates now i cant get notifications at all. I have to keep opening telegram to see if I have messages this sucks! No my phone isn't muted no I'm not having a shity signal  no the battery saver or battery optimization aren't on  yes telegram is on high priority on notifications. I wrote for help and three days now NO REPLY. So I need help to out 5 stars here,December 30 2016,1
No words 💕,December 30 2016,5
Good,December 30 2016,4
Great messaging platform!,December 30 2016,5
Loved it It full-filled our aspirations,December 30 2016,5
Best This better than whatsapp i enjoy chatting here especially the bot in groups will do a lot of work for you,December 30 2016,5
Loved it Very useful,December 30 2016,5
Ok,December 30 2016,3
Nice app It s a nice app. Light  and lots of features that ease.me to handle such activitiescand infos,December 30 2016,4
Telegram This app is great. The Bot's are very handy,December 30 2016,3
Wow,December 30 2016,5
I love it This app is just too awesome  can't really describe it,December 30 2016,5
Good😊😊😊😊😊,December 30 2016,5
gooood,December 30 2016,5
Need to have more bots,December 30 2016,5
Good,December 30 2016,3
Registration code didn't send by telegram. I am trying to register telegram but I think they didn't provide the code to Pakistan celuller networks.,December 30 2016,1
Why do you telegram say that im online when i been ofline for about 30 minutes,December 30 2016,1
Becoz of being indian use it Becoz it is indian aap,December 30 2016,5
Awsome app I love this app it is really awsome,December 30 2016,5
Telegram Aaaaaliiiiii,December 30 2016,5
"Can't even use it It keeps telling me my perfectly value SIM-based phone number is invalid  and the """"""""""""""""support team"""""""""""""""" won't reply.""""",December 30 2016,1
BETTER THEN WHATSAPPP I LIKE IT,December 30 2016,4
Unable to block/delete the manually added ones  so i have signed out & set auto destruct within 1 month 😇 happy new year~,December 30 2016,1
I love it,December 30 2016,5
Opeyemi Cool,December 30 2016,4
Great,December 30 2016,5
Very good application,December 30 2016,5
Telugu review Telegram bagundi endku ante desktop lo kuda open chesikovachu mana data mothamo store ayi untadhi,December 30 2016,5
Vikash Kumar Good aap h lekin use m kam aa rahi h kam hi logo k pass h,December 30 2016,5
Shafaq The best one.,December 30 2016,5
Zur gap yuq ilova,December 30 2016,5
Awesome app This app is most usefull to users.please provide more future's,December 30 2016,5
Hi Nice,December 30 2016,5
Awesome,December 30 2016,5
Loved it JAI HINDU,December 30 2016,5
Awliiii Vaghn awlieeee,December 30 2016,5
Nice It very simple but nice,December 30 2016,5
Only one star cos... C'ant register. The app block me at my name. Why?,December 30 2016,1
Good I'm indian Very good,December 30 2016,5
Roy Titin,December 30 2016,5
slow the app is good but on my moto g4 play the app works quite slow  it used to be fast but now even in full network conditions  after pressing the send key it takes a lot of tym to send msg,December 30 2016,3
Nice app...,December 30 2016,5
Telegram app I love it,December 30 2016,5
Nice,December 30 2016,4
Surendra It's an excellent app for my android phone with a few days ago save money by purchasing of course,December 30 2016,1
Cool app,December 30 2016,5
Best message app secure and not part of Facebook,December 30 2016,5
Equal to watsup,December 30 2016,5
Very useful apps Gk preparation,December 30 2016,5
Mast,December 30 2016,5
Dil sae indian Really better than what's app no size limit for video sharing.while what's app have only 16 mb limit/video,December 30 2016,5
I need help with this thing whenever i install the Quickpic app the Telegram app start to crash. Please help.,December 30 2016,3
No result Whatever i am searching it says no result ..dont know what to do.plz help,December 30 2016,1
Nc,December 30 2016,5
iOS 10 emojis new emojis are terrible 😑😑😑,December 30 2016,5
Cool,December 30 2016,5
Feeling proud All Whatsap user's should feel ashame of it... stop using abroad sites... I kindly request yo all to use telegram application as a Indian... Don't be sheep be like a lion..,December 30 2016,5
Fast Fast networking,December 30 2016,5
good,December 30 2016,4
Penuntut Sedarjah UPSI,December 30 2016,5
It deserves 5+ stars,December 30 2016,5
MADE IN IRAN Best chat application in the world,December 30 2016,5
Good messing app. But give an option to store the files in sd card.,December 30 2016,5
Does not work on my techno android 6.0,December 30 2016,1
Just great I love this app by 5 star,December 30 2016,5
Good app Very easy to use this app,December 30 2016,5
Awesome 👍👍👍👍👍👍👍👍👍👍👍,December 30 2016,5
Good Very Good,December 30 2016,5
Love it Good,December 30 2016,5
black maney use for technically or digital indian peopal poor peopal,December 30 2016,5
Telegram not for sale! Really  this is the most powerful & security chat App in the online world  we look forward to more development.,December 30 2016,5
Telegram will be rated after installation Good,December 30 2016,4
It is so fast than whats up download it and try it,December 30 2016,5
Very helpfull its an indian app,December 30 2016,5
Good Wow,December 30 2016,5
BEHERA MATHURA,December 30 2016,5
Additional contacts Why are deleted contacts still appearing on my Telegram contact list?,December 30 2016,4
Telegram is amazing If you're looking for a good messaging app  this is it.,December 30 2016,5
Riya Good app.:-),December 30 2016,4
Wowie,December 30 2016,5
Samsung galaxy note no bugs. Its good for galaxy note A.,December 30 2016,5
AJaya I luv the aap,December 30 2016,5
Second to none inter alia,December 30 2016,5
Perfect 👌,December 30 2016,5
Gorgeous app Everything is working smoothly  very strong messenger. The best one ! The only thing i needed  possibility to read messages in Android wear: now you can read only last message. In WhatsApp for example you can expand all new messages and read even previous history in chat. Hope to see this feature soon in Telegram too,December 30 2016,4
Good Nice,December 30 2016,5
Em Update this please,December 30 2016,3
Add new Hi team. Add up cursor  ,January 03 2017,3
The best Most secure and reliable,January 03 2017,5
Best IM for ever Easy to use  secure  User friendly  awesome  lightweight... Everything's good  i mean best,January 03 2017,5
Just add call function,January 03 2017,5
Perfect,January 03 2017,5
Awesome Perfect replacement for WhatsApp since it's now Facebook Spyware.,January 03 2017,5
Great,January 03 2017,5
Best app,January 03 2017,5
My absolute favorite messaging app  but... Even though the app/service is excellent and fixes come quick (which is great)  this technically isn't an open source application since these latest updates aren't being hosted on GitHub anymore. Fix that ASAP  it's one of your bigger selling points compared to others. While you're at it  re-enable the damn issue tracker. If you're going to claim to be an open-source project  don't make it miserable for the open-source community help a bit.,January 03 2017,3
Nice,January 03 2017,5
Data consumption Consumes too much data,January 03 2017,3
Best app ever I use this to talk to my family and friends good get,January 03 2017,5
Ok,January 03 2017,4
Rob Oneplus Dam...its secure  reliable. 100million and growing...Frickin awesome...picked up on terrorist messages.. (well monitored) 10/10 for updates.5*..Fantastic More trustworthy than what's app. Secure  Speedy Ad free with over 10million downloads  Telegram just gets better..10 out 10 for updates  they really working hard on this....this app rocks  trust me try it...excellent for private texts so u can destroy them set by timer..then if your in a private Convo it let's you know if screenshotted...totally 5*****,January 03 2017,5
Good,January 03 2017,5
Why our partners would be able to easily delete the pm which they sent You should back to last version  editing was enough for if when do little mistake with our text. Deleting recent message is awkward  it's not safe,January 03 2017,1
Love it The best social network ever!,January 03 2017,5
Amzing,January 03 2017,5
Telegram Very good,January 03 2017,5
Telegram isn't perfect  but I think it's the best instant messenger right now. WhatsApp might have slightly more style  a larger userbase and voice chat  but Telegram has a desktop app that doesn't require tethering to your phone and stickers. Being able to retract messages and have self-destructing chats is also cool.,January 03 2017,5
Love .,January 03 2017,5
Awesome! Useful changes in every update  keep with the good work guys!,January 03 2017,5
superbbb awesome app,January 03 2017,5
Good Good,January 03 2017,5
عالی Likeeee,January 03 2017,5
Nightmode Nightmode,January 03 2017,1
Hmm U don't have widget yet ?? We can't back up our chat??,January 03 2017,3
Very useful,January 03 2017,5
Free dom,January 03 2017,5
I can't delete group pictures individually (i can delete my profile pictures individually) please add this in the next update,January 03 2017,4
best massager it is best,January 03 2017,5
The best,January 03 2017,5
Okay  this app is officially ridiculous. You need to find a way to make it so people aren't limited to sending messages to mutual contacts only even though they haven't done anything. Seriously. If this happens again for no reason  I'm deleting the app.,January 03 2017,5
Noice I'm one of the two users that are on nougat (inside joke maybe?) (and have read the HILARIOUS changelog on the telegram blog  awesome work team),January 03 2017,5
Very very very top,January 03 2017,5
Better And The Best Better than Whatsapp.Wish there is video call and voice call.More stickers! Optimised battery usage.Really love the new quick reply.,January 03 2017,5
Another example of a great app that is getting worse and worse. If you want to prevent the app from activating the camera every time you open the attachments menu  you have to completely restrict the app from having access to your camera. So if you want to keep your battery from draining and your device from crashing  you cannot even have the option of using your camera at all with this app anymore (but ONLY if you have a newer Android version). Ridiculous. Find another messaging app that actually listens to and cares about its users needs.,January 03 2017,1
Daysun Je Vous amour de vous ! tu est mon amour   chéri !,January 03 2017,5
No fingerprint lock With the last update I can't use my fingerprint to unlock the app anymore.,January 03 2017,2
Great app! Ever evolving and keeping up with the times. Updates are swift to make use out of the latest Android software.,January 03 2017,5
ok,January 03 2017,5
Good Great,January 03 2017,5
Yes,January 03 2017,5
no notifications often i dont receive any notifications  its been a week im waiting for an update to fix this issue. my phone is a galaxy s7,January 03 2017,5
Good and nice,January 03 2017,5
Join My Channel T.me/HashtagMag,January 03 2017,5
Great app and very fast,January 03 2017,5
Best app Easy,January 03 2017,5
Not bad Better than any thing......but viber is so much better .... due to voice and video call.,January 03 2017,2
Best,January 03 2017,5
As I update 3.14 version l can not send any videos of any channels with share.My devise is 4.4.Please improve this problem.With Thanks.,January 03 2017,5
Amazing app! Perfect app it's so fun. But please try to work on the icon!,January 03 2017,5
Support language Persian Telegram .... Why not support language iran (Persian) omg why not support???!!!!!!!,January 03 2017,1
It is very good & easy,January 03 2017,5
Very good  so much wonderful 😘😍👍👍✌👋,January 03 2017,5
Contacts Management In Android version cannot add any new contacts. Also the source of used contacts is still not clear.,January 03 2017,3
Good This Can have more option for users,January 03 2017,4
Emojis Previous Emojis was much bettar than the new ones.please take them back,January 03 2017,5
Farewell whatsapp,January 03 2017,5
great time terminator,January 03 2017,5
Its Cool I can make bots and channel and...,January 03 2017,5
VERY GOOD This app is very extreme,January 03 2017,5
I love this app  I want to add admin for groups,January 03 2017,5
Add Tabs very nice update  but please add Tabs. user  Group  supergroup  channels  bots. pleassssssssssssssssssse,January 03 2017,1
amazing update,January 03 2017,5
Biutifuul,January 03 2017,5
Very good,January 03 2017,5
Sadly not so secure as today's newspaper mentioned another incident,January 03 2017,2
ورژن جدید هنگ میکنه افتضاح هستش Ok,January 03 2017,2
Super fantastica È una app magnifica. Uno dei tanti pregi?! La puoi installare dove cacchio ti pare. Io ce l'ho su PC tab e tel!! Mai problemi. Altro che zozzapp!!! Grandi!!,January 03 2017,5
It's great,January 03 2017,5
Call & Video call . Super profie (status & create post). Hide & show profile picture. Create picture album. Encryption defaultly,January 03 2017,4
Best of the Best Best messaging app  simple  lots of useful features  no ads  no premium  no nothing. But please add dark theme.,January 03 2017,5
Great app It's a complete app for chat,January 03 2017,5
Best of the best,January 03 2017,5
Sukaaaaa😚😚😚😚😚,January 03 2017,5
No notification I'm not getting notifications,January 03 2017,2
Add phone call and video call feature  would be perfect. Would take over and wipe out any other similiar apps. Telegram FTW !,January 03 2017,5
Best and fastest messaging app Most secure  fastest messaging app without losing quality when sending photos and videos.,January 03 2017,5
BEST,January 03 2017,4
"A Good Useful App  But Its Accessing """"""""""""""""Precise (GPS & Network) Location"""""""""""""""" Info & Permission ! Which is UnNecessary For Such App  So It is Violating Privacy-Rights :( We given 2-star review rating  because  though its a good & useful app  Thanks  But its accessing """"""""""""""""Precise (GPS & Network) Location"""""""""""""""" info & Permission  which is UnNecessary For Such Type Of App :( Any IP-Adrs auto reveals approximate location  & suffice for ALL external peer/server/service-provider to provide related service. When this app will not be intrusive  & when it+Developers will RESPECT user's PRIVACY-RIGHTS  then we will update our review rating.""""",January 03 2017,2
the best app 🐞,January 03 2017,5
Best messaging app,January 03 2017,5
Every day going better,January 03 2017,5
Plz add calling feature...,January 03 2017,4
Like this App can sent Large File,January 03 2017,5
Cool but slow when logging in at times,January 03 2017,5
Fastest aPp Fastest and secure,January 03 2017,5
Awesome app  thank you,January 03 2017,5
No videocall,January 03 2017,3
Good It beter than you make a hidden file for our cotact,January 03 2017,4
Love It,January 03 2017,5
Calling? Excellent in everything that it provides. Waiting for calling features.,January 03 2017,5
Best IM (comprehensive and feature rich) Been using this app for nearly one year now. Constant updates and new features are added. Multiplatform and device support makes this my go to IM. 🏆,January 03 2017,5
Fast Fastest messaging app.,January 03 2017,5
The new emoji color is realy terrible and annoying Please change back the emoji color,January 03 2017,5
New version3.16 not good New ver has bug in open menu and back from chat screen and another places has bug please fix it.,January 03 2017,1
Great Really happy.,January 03 2017,5
Backup Add a backup option,January 03 2017,4
Perfetta Più efficiente di WhatsApp  sicuramente più bella graficamente e con molte più opzioni. Aggiungete la possibilità di separare in Tab diverse gruppi  canali e chat e sarà davvero perfetta.,January 03 2017,5
@androidd_app نرم افزار @androidd_app کانال نرم افزار,January 03 2017,5
Wooooooow Veryyyyy goood,January 03 2017,5
Love it! The option of using gifs are fun to share. Great job guys.,January 03 2017,5
It will become a perfect messenger if you add category ability for messages  groups  individuals،، baaaa akhe why don't you add categorization like the plus version 😳😔😒😒😒😨,January 03 2017,4
Constantly looses connection This is the only chat app that will drop in and out constantly. Messages won't send and won't be received until I either completely close and turn wifi on and off or I wait 10-15 minutes,January 03 2017,4
The best!,January 03 2017,5
good good,January 03 2017,5
Contact deleting and management is poor,January 03 2017,3
Easy and fast Best Messenger that I've see.,January 03 2017,5
Trying I don't know how to use it.,January 03 2017,3
Great!,January 03 2017,5
Audio and Video calling please!! Please add the audio and video calling features to the app.,January 03 2017,4
Nice App,January 03 2017,5
Best message app ever,January 03 2017,5
Hi Nice,January 03 2017,5
Thank you,January 03 2017,5
Best messaging app There is no competition with Telegram. All the other messaging apps have to learn from it  and actually  in fact  some of them do. All the innovations that Telegram brings to the table  some time later appear in those apps too. Keep up with the great work. Both for mobile and desktop versions.,January 03 2017,5
Cada vez mejor... .. aunque le falta la cámara directa,January 03 2017,4
Loved it Waiting for reply from notification option!,January 03 2017,5
awesome😊,January 03 2017,5
Best The best app i ever had used to chatting,January 03 2017,5
it's ok,January 03 2017,5
It's really good,January 03 2017,5
This Is Russian Technology 👌,January 03 2017,5
Underrated Fast  reliable  secure  stable and beautiful. What more can you ask for? Best messaging app I've used so far. It only lacks one damn thing  users.,January 03 2017,5
good app,January 03 2017,5
Great IM app. I wish less emphasis on stickers though. Also  more integrations with products like: gCalendar  slack and other. Already reported but mention here as well  cache is not deleting locally on my phone after 7 days (setting that I really would like to work) . any simple VoIP would be great!. please add Russian into settings-&gt;language. Mark as read from notification menu. Email registration option without phone number.,January 03 2017,4
O melhor app já criado de conversa Muito bom esse aplicativo  mas desfixem a data de quando a conversa foi mandada. Deixa ela rolar junto  pq eu me perco quando a mensagem foi enviada,January 03 2017,5
The best app It's so fast,January 03 2017,5
Favorites messages I'll give it five stars if you add option to make the back to the messages more easy such as (favorite messages or saved messages),January 03 2017,4
Very good app,January 03 2017,5
Night mode Please add night mode and dark theme options.,January 03 2017,5
The Best Even without Call service better and again better from another...,January 03 2017,5
Perfection The features are incredible. Best messenger on the market. WhatsApp has a strong following  even I still use it at times  but Telegram is becoming serious competition. Thank you for all your work. P.S. Y'all actually care to listen to your users to bring about compromises or features unlike hundreds of developers on Google Play.,January 03 2017,5
Thanks The best messenger,January 03 2017,5
Gud app,January 03 2017,5
"Good but not perfect I need to download medias from some specific channels automatically not all of them. Please provide such options. Also provide """"""""""""""""go to message"""""""""""""""" option in shared media viewer. Thank you for scroll position recall.""""",January 03 2017,4
Mehrnoosh Ok great,January 03 2017,5
Wonderful app😍😍😍 but if we can get screen shot in app like the last versions would be better. Really screen shot is very useful and necesary❤,January 03 2017,5
Love it Telegram is the best... Thnaks for new updates,January 03 2017,5
Keep the good work,January 03 2017,5
Hes Zd,January 03 2017,5
عالیست دست مریزاد فوق العاده است Please wright its change .,January 03 2017,5
Best app Getting better and better,January 03 2017,5
Contacts It is difficult to delete contents. You must delete them just one by on. It would be better if we could mark them and then delete at once. برای پاک کردن مخاطبین اگر امکانی بود که میشد همه را علامت زد و یکجا پاک کرد عالی میشد ولی الان فقط باید یکی یکی پاک کنیم.. مهدی صادق زاده شیراز از مشهد,January 03 2017,4
Thanks for best app,January 03 2017,5
Great Mobogram is taking your place because it has many tools  Tabs  tweaks & more...,January 03 2017,5
Super,January 03 2017,5
plx add video call and voice call features,January 03 2017,5
Some additional functions Need to add function to manage contacts,January 03 2017,4
نشستن بر شانه سه غول تکنولوژی. غول دزد Google,January 03 2017,5
This is osam...,January 03 2017,5
Nice...😘,January 03 2017,4
Why can't you edit sent sticker or undo it? Why removed stickers still appear in recent stickers and I can't clear my recent stickers?,January 03 2017,3
Bad emojis Telegram emojis is very bad i dont like it,January 03 2017,5
FREAKING GOOD Developer listens to his users and today new version is just PERFECT.Good job developer.,January 03 2017,5
Good work but Unofficial apps are outmodding because you fail to listen to users.,January 03 2017,2
Jay hind Great,January 03 2017,5
Veey good This program is very good,January 03 2017,5
easy & comfort to use,January 03 2017,5
Very nice App,January 03 2017,5
Set Voice and video convection  and we can add friend with id in addlist. please,January 03 2017,3
Delete pm is so bad,January 03 2017,1
Nice Exelent,January 03 2017,5
good,January 03 2017,5
Helpful Competition purpose,January 03 2017,5
Awesome Telegram has a lot of functionality and noticeable speed. It would be perfect with calling and video calling.,January 03 2017,5
Liiiiiiiiiike👍❤ Very Very Gooood👍💜💛💖❤,January 03 2017,5
Bring back the old emojies,January 03 2017,4
needs to open with more speed  I want this app to be popular.....@wish Great features... Very great  hopefully more to come. this app is synced on all devices... *If voice call and video added that would be super super complete.... Telegram please get lots of people using this...I wish all my friends use this...meeehhhhhn.,January 03 2017,5
Loving it.... Best app ever for sharing....like torrents👍👌,January 03 2017,5
Msh Nice app,January 03 2017,5
Cool  amazing  useful and lovely,January 03 2017,5
Lovely Please support video calling in this app,January 03 2017,5
Excellent,January 03 2017,5
Emoji Harrow right now Emoji Harrow right now,January 03 2017,5
Best Messenger in the World,January 03 2017,5
Very Good plz added category (contacts   bots   channel   group and other ),January 03 2017,5
Good but... It does close the page of forwarding without any reason.,January 03 2017,5
Expresion Gifts & Flowers,January 03 2017,5
Goooooood Very good .,January 03 2017,5
Shahid khan Shahid Khan,January 03 2017,5
Need unread count It is not show badges(unread counter)in xperia phones...support the new xperia home api,January 03 2017,3
Perfetta Comodissima visto che si può usare indifferentemente su più dispositivi con lo stesso account anche con telefono spento (a differenza di WhatsApp che funziona solo se il telefono ha la connessione dati attiva). Sempre due passi avanti rispetto a WhatsApp che resta l'applicazione più utilizzata nonostante numerose pecche.,January 03 2017,5
Forward is not avalebel,January 03 2017,5
Battery drain,January 03 2017,4
It is difficulty with sticks only...,January 03 2017,4
It was a great messenger. But now they're adding some s*it in it.,January 03 2017,5
issue left menu not work with swipe,January 03 2017,5
I love it😍😍😍,January 03 2017,5
Good ever Best secured,January 03 2017,5
Nice update !,January 03 2017,5
It's ok,January 03 2017,3
Easily The Best! Every updates make me easier to convince people to join  not that I know that many people  but... yeah!Well done!,January 03 2017,5
X86 support What a clever decision. Thanks,January 03 2017,5
I love it,January 03 2017,5
Amazing Met heaps of ppl,January 03 2017,5
Best messenger apps!,January 03 2017,5
Best ever Telegram is much more than a messenger,January 03 2017,5
Nessun paragone con whatsapp Volontari gentili e disponibili nel rispondere alle domande. Molto più sicuro (sinceramente non mi fido della crittografia di whatsapp) e anche parecchio più veloce nel consegnare messaggi e sicuramente molto più all'avanguardia. Tra l'altro la frequenza e la consistenza degli aggiornamenti è impressionante la consiglio,January 03 2017,5
My fingerprint is gone After the latest update my oneplus 2 doesn't have the option to open the app as my passcode. Please fix,January 03 2017,4
The Best 👍 If compares whatsapp and telegram. I will give the telegram 10/10 and whatspp 6/10 .,January 03 2017,5
Love it Love the fast action menu on home screen,January 03 2017,5
Best messaging app It's fast and have many many many more features than any messenger app ever. It's just need voice/video calls.,January 03 2017,5
Nima,January 03 2017,4
Muted channels un-mute itself lately! The self-destruct timer should be adjustable to any chosen minutes  or there should be 5  15 and 30 minutes.,January 03 2017,2
Hands-down! Best messaging app. Only thing limiting me to use this as primary messaging app is less no. of my contacts on telegram. Otherwise this is robust  features packed and killer IM!,January 03 2017,5
Fast Telegram is good masenger,January 03 2017,5
Good app,January 03 2017,5
The Best Best messenger app ever  ADD VOICE 📞,January 03 2017,5
iOS 10 emojis new emojis are terrible 😑😑😑,January 03 2017,5
Bad Emoji This update have ugly emoji design,January 03 2017,5
Need to Add Tab on Top... Chat  contract  group etc..,January 03 2017,5
Tanks Love me,January 03 2017,5
Deleting message There should be option for deleting unnecessary messages which user get from any channel or groups,January 03 2017,4
Why?? This app has not been updated for a long time . I want to know why?,January 03 2017,3
Eigentlich gut ,January 03 2017,5
Hh,January 03 2017,5
So so so amaziiiiiiing With this new privacy tool   it will be amazing,January 03 2017,5
Love it...❤❤,January 03 2017,5
This is awesome,January 03 2017,5
Gr8 app! Love it! Thx :-),January 03 2017,5
Please add call audio and video.,January 03 2017,5
Hands down best messaging app,January 03 2017,5
Add Voice and Video call to this awesome app,January 03 2017,5
Awesome! awesome update  awesome services  awesome messenger  best messenger for ever  killer all of messengers,January 03 2017,5
Update is awful,January 03 2017,5
Better than WHATSAPP Get on it. Forget WhatsApp,January 03 2017,5
Zo'r Juda zo'r,January 03 2017,5
Excellent Perfect,January 03 2017,5
omg aswsome really fast maybe becuse use c++ code for layout,January 03 2017,5
no Security,January 03 2017,1
Smooth.,January 03 2017,5
Nice application. It's cool BTW,January 03 2017,5
Awesome Awesome,January 03 2017,5
Awesome,January 03 2017,5
Can you add groups to fast menu for android 7.1,January 03 2017,4
Great app  add voice calling feature. Tnx,January 03 2017,5
Awesome!,January 03 2017,5
Why deleted bots apears in Blocked Users section?,January 03 2017,5
Beautiful The superior messaging application. No need for voice calling. Send a voice message or download another app. Telegram is beautiful as it is.,January 03 2017,5
Features Superb features and i loved just,January 03 2017,5
Good Nice,January 03 2017,5
Il migliore! #Telegram ❤,January 03 2017,5
Need for Pin to bottom feature The new updates are very good.It was greate if there was a 'Pin to bottom' or 'turn off floating' feature to pin or disable floating for some groups or chats to the very bottom of my list because most of the time there is no need for some of them to jump to the top even when thier notifications are set to off.,January 03 2017,5
The Great one in iran Hello telegram is the best app in iran we all use it but if you add voice phone it will be better and can you please interduce me a bot which can help us to remove the voice messages caption?,January 03 2017,5
Very good,January 03 2017,4
Best application Best thing of this app is  we can use this app in more than one device. And in almost any desktop OS. I love this app,January 03 2017,5
Telegram It's great,January 03 2017,5
Great app This app is even better than whatsapp just if it support calls it will be greater,January 03 2017,5
Really really love tlgrm 💙 Best ever ..👌❤❤❤,January 03 2017,5
Telegram in phone just because of wherewolf  a great game,January 03 2017,5
"video not work some video in telegram not work only should click on """"""""""""""""open in ...""""""""""""""""""""",January 03 2017,3
Best one It is the best out there. Thank you developers!,January 03 2017,5
Only Lacking Encryption for Group Chats My only dream request is to implement encryption for group chats. Now that WhatsApp has it  there's no reason Telegram shouldn't - after all  Telegram is the trendsetter in features. I would also suggest implementing the Moxie's protocol as opposed to your homegrown encryption.,January 03 2017,5
The Best This is simply the most amazing messaging app out there.,January 03 2017,5
Waiting for voice call update Beautiful app.. Very smooth..,January 03 2017,5
Good Nice social interaction application,January 03 2017,5
Wow Amazing but keep suggest to make CAt preparation group,January 03 2017,5
Best of the best This is the best message app ever built.,January 03 2017,5
Perfect app,January 03 2017,5
Good Good but please add voice call,January 03 2017,4
Liked,January 03 2017,5
Black I hoped cames with black.,January 03 2017,5
Great l love it💝,January 03 2017,5
Best Best messenger,January 03 2017,4
Use full,January 03 2017,5
Ramesh halai,January 03 2017,5
No delete option on Super Group,January 03 2017,4
Super Super,January 03 2017,5
Good Program,January 03 2017,5
Rigtig god Super app med masser af muligheder.,January 03 2017,5
